,user,item,date,rating
11582,677508,172729,2008-07-08,5
11583,306797,172729,2008-07-17,5
11584,526666,470688,2012-07-08,5
11585,68673,193230,2007-05-19,5
11586,177443,193230,2007-12-08,5
11587,39394,193230,2008-10-09,5
11588,353485,193230,2009-09-22,4
11589,498271,193230,2010-03-29,5
11590,623399,193230,2010-06-25,4
11591,1365025,193230,2011-08-18,5
11592,179133,193230,2012-02-04,5
11593,383346,193230,2012-03-27,4
11594,2000734553,193230,2016-03-19,2
11595,1355934,322079,2009-09-05,0
11596,314579,517565,2014-08-14,4
11597,58104,144769,2006-04-19,5
11598,55380,144769,2006-07-18,4
11599,219942,171692,2006-06-16,5
11600,223651,171692,2006-07-28,5
11601,56112,171692,2006-08-14,5
11602,8688,171692,2006-09-16,5
11603,137911,171692,2006-09-17,5
11604,89831,171692,2006-09-24,5
11605,422893,171692,2008-06-13,5
11606,677508,171692,2008-06-14,5
11607,166642,171692,2008-06-15,5
11608,209747,171692,2008-06-16,5
11609,486725,171692,2008-06-17,4
11610,353579,171692,2008-06-17,5
11611,461834,171692,2008-06-18,5
11612,383346,171692,2008-06-18,5
11613,244082,171692,2008-07-21,5
11614,494593,171692,2009-03-14,5
11615,169969,209976,2007-06-02,5
11616,34122,209976,2008-05-07,5
11617,2001901037,209976,2017-12-30,5
11618,2002175450,209976,2018-06-04,5
11619,230579,297460,2008-04-28,5
11620,260689,150227,2006-12-12,2
11621,693933,150227,2007-12-23,5
11622,58104,425638,2010-05-24,5
11623,383346,364344,2009-07-18,5
11624,104054,70551,2003-11-16,4
11625,101732,296527,2009-01-20,5
11626,498271,484388,2012-08-03,5
11627,383346,484388,2012-09-01,5
11628,58104,88307,2005-02-22,4
11629,226372,88307,2010-02-07,5
11630,1925885,484388,2012-10-24,5
11631,179133,484388,2014-05-03,5
11632,314579,484388,2015-08-29,5
11633,227978,484388,2015-08-30,5
11634,498271,298644,2011-05-22,5
11635,440158,269369,2007-12-04,5
11636,250031,269369,2011-11-06,5
11637,476796,269369,2011-12-29,5
11638,2204040,269369,2012-03-06,5
11639,143318,258857,2008-06-27,4
11640,54278,58846,2003-07-14,0
11641,8526,58846,2004-05-23,5
11642,57846,58846,2004-05-26,5
11643,37036,58846,2004-06-06,5
11644,108681,58846,2004-06-07,5
11645,314053,58846,2006-09-04,5
11646,169969,58846,2007-05-22,5
11647,281399,58846,2007-06-08,5
11648,2625,8433,2000-09-11,5
11649,2385532,269369,2012-09-01,0
11650,1802499433,269369,2014-02-17,0
11651,2001313020,269369,2016-12-22,0
11652,2001471801,269369,2017-04-04,5
11653,2001897342,269369,2017-12-29,0
11654,2001926464,269369,2018-01-12,5
11655,2001941017,269369,2018-01-19,0
11656,107135,224916,2007-06-10,5
11657,58104,224916,2007-06-11,5
11658,431813,224916,2007-06-26,5
11659,219942,224916,2007-06-26,5
11660,80353,224916,2007-06-27,5
11661,145489,224916,2007-06-28,5
11662,324390,224916,2007-07-09,5
11663,422893,224916,2007-08-05,5
11664,248023,224916,2007-09-03,5
11665,8688,224916,2007-12-23,5
11666,520150,224916,2007-12-30,5
11667,316136,224916,2008-03-10,4
11668,43642,8433,2004-05-07,5
11669,91392,8433,2006-11-24,4
11670,73538,8443,2003-05-22,5
11671,167003,8443,2008-07-20,5
11672,1072593,445552,2014-04-23,5
11673,296027,270295,2008-01-23,5
11674,133064,85527,2004-03-26,4
11675,126687,85527,2004-07-04,5
11676,173314,85527,2007-09-03,5
11677,639896,85527,2008-01-21,5
11678,176615,85527,2008-06-04,5
11679,43083,85527,2010-03-28,5
11680,253974,423401,2010-05-26,5
11681,143721,423401,2010-06-19,5
11682,461834,423401,2010-06-20,5
11683,498271,423401,2010-06-21,5
11684,239758,423401,2010-06-22,5
11685,447664,80994,2007-09-01,4
11686,88099,80994,2007-11-10,4
11687,168993,18458,2004-10-25,5
11688,138409,80994,2004-04-23,5
11689,27395,80994,2004-05-21,5
11690,137911,80994,2006-05-03,5
11691,173314,80994,2006-05-29,5
11692,230860,80994,2008-03-04,4
11693,392230,219014,2007-04-14,5
11694,383346,219014,2007-07-16,5
11695,61660,219014,2007-09-06,5
11696,166642,219014,2008-02-10,5
11697,1072593,219014,2011-04-06,5
11698,431813,379363,2009-07-18,5
11699,594139,379363,2010-04-21,5
11700,29621,66402,2003-07-09,5
11701,422893,167578,2009-02-06,5
11702,37779,167578,2009-07-26,4
11703,32058,18458,2004-12-12,5
11704,678857,281336,2008-04-30,5
11705,440324,281336,2013-04-24,5
11706,1179225,281336,2014-04-22,5
11707,2001102678,40725,2017-04-18,5
11708,2002094335,18458,2018-04-03,5
11709,186273,66402,2006-05-05,5
11710,17803,66402,2010-02-02,5
11711,383346,66402,2010-03-28,4
11712,181573,157973,2006-04-22,4
11713,30893,18458,2002-04-30,5
11714,9580,18458,2002-05-06,5
11715,38796,18458,2002-05-13,5
11716,38182,18458,2003-03-08,5
11717,14015,18458,2003-03-08,5
11718,49304,18458,2003-03-08,5
11719,52448,18458,2003-03-09,5
11720,56112,18458,2003-03-10,5
11721,56251,18458,2003-03-12,5
11722,66899,18458,2003-03-14,5
11723,79334,18458,2003-03-25,0
11724,65059,18458,2003-05-17,0
11725,31364,18458,2003-05-31,5
11726,174706,18458,2005-12-03,5
11727,147027,18458,2005-12-11,5
11728,229619,18458,2006-01-01,5
11729,237123,18458,2006-01-17,5
11730,211184,18458,2006-10-16,5
11731,157425,18458,2006-12-03,0
11732,369034,18458,2006-12-04,5
11733,367022,18458,2006-12-21,5
11734,368868,18458,2007-01-02,5
11735,22287,18458,2007-01-27,5
11736,114882,18458,2007-04-01,5
11737,370447,18458,2007-04-20,5
11738,329638,18458,2007-04-23,5
11739,141293,18458,2007-06-03,5
11740,231363,18458,2007-06-28,5
11741,192974,18458,2007-07-07,4
11742,442988,18458,2007-08-01,5
11743,177435,18458,2007-08-08,5
11744,549519,18458,2007-08-19,5
11745,437224,18458,2007-11-10,5
11746,340980,18458,2007-12-23,3
11747,577965,18458,2007-12-24,5
11748,350471,18458,2008-02-03,5
11749,312967,18458,2008-03-02,5
11750,1042346,18458,2008-11-28,0
11751,462523,18458,2008-12-12,5
11752,1083810,18458,2008-12-18,5
11753,416758,18458,2009-01-12,5
11754,120033,18458,2009-07-04,0
11755,496862,18458,2009-07-23,5
11756,540197,18458,2009-08-29,4
11757,2002255986,18458,2018-08-24,0
11758,1250988,18458,2009-12-24,5
11759,1329160,18458,2010-01-04,5
11760,126440,18458,2010-01-23,5
11761,796687,18458,2010-03-04,5
11762,1365025,18458,2010-03-08,5
11763,817017,18458,2010-03-21,5
11764,325318,18458,2010-07-01,5
11765,1764270,18458,2010-12-17,5
11766,1882141,18458,2011-04-12,0
11767,275636,18458,2011-12-09,5
11768,1244085,18458,2011-12-20,5
11769,2068382,18458,2011-12-29,4
11770,846778,18458,2012-12-21,5
11771,2601616,18458,2012-12-30,0
11772,2850108,18458,2013-06-03,5
11773,55406,18458,2013-11-14,5
11774,1800279045,18458,2013-11-19,5
11775,1800336956,18458,2013-11-27,0
11776,1800507365,18458,2013-12-07,5
11777,2607548,18458,2013-12-14,5
11778,1802545813,18458,2014-03-02,5
11779,196067,18458,2014-11-03,5
11780,1803028642,18458,2014-12-16,5
11781,2000954913,18458,2016-04-04,1
11782,2001091376,18458,2016-07-23,5
11783,2001166900,18458,2016-09-13,5
11784,2001191734,18458,2016-10-14,5
11785,2001282932,18458,2016-12-05,0
11786,2001318060,18458,2016-12-24,5
11787,2001454233,18458,2017-03-25,5
11788,2001471893,18458,2017-04-04,5
11789,2001537826,18458,2017-05-14,5
11790,2001750130,18458,2017-10-12,5
11791,2001786965,18458,2017-11-10,5
11792,2001804665,18458,2017-11-18,0
11793,2001826800,18458,2017-11-26,5
11794,2000893147,18458,2017-11-28,0
11795,2001853699,18458,2017-12-12,0
11796,2001982953,18458,2018-02-10,0
11797,465962,135636,2007-03-15,5
11798,58104,359488,2009-10-13,5
11799,383346,359488,2011-04-03,5
11800,498271,359488,2011-05-05,5
11801,329769,359488,2012-03-31,5
11802,163112,357218,2009-09-25,5
11803,573325,357218,2010-01-11,5
11804,58104,349760,2009-01-31,5
11805,169430,349760,2009-02-01,5
11806,131674,349760,2009-02-08,5
11807,351811,349760,2009-03-08,5
11808,128473,349760,2009-08-11,5
11809,455058,87701,2007-02-23,5
11810,593927,357218,2012-02-29,5
11811,46104,291493,2009-10-04,5
11812,204024,255837,2007-10-29,5
11813,383346,255837,2008-02-07,5
11814,424680,255837,2008-02-17,5
11815,386585,368060,2009-08-19,5
11816,382071,219711,2007-04-16,4
11817,8688,219711,2007-04-16,5
11818,351811,219711,2007-05-09,5
11819,227978,219711,2010-01-18,5
11820,58104,427237,2010-06-04,5
11821,227978,427237,2010-06-06,4
11822,125388,344158,2009-09-08,5
11823,128473,344158,2012-10-20,5
11824,340130,272755,2008-01-18,5
11825,177443,272755,2008-08-22,5
11826,495774,272755,2009-05-23,0
11827,1579880,272755,2010-03-18,4
11828,58104,321408,2008-09-25,5
11829,623399,45769,2009-03-25,5
11830,17803,307177,2008-06-28,4
11831,89831,307177,2008-07-19,5
11832,58104,307177,2008-08-03,4
11833,469903,307177,2008-09-23,4
11834,88099,379855,2009-07-05,5
11835,383346,379855,2010-03-07,5
11836,169430,379855,2010-03-11,5
11837,58104,314330,2010-05-03,5
11838,227978,357137,2011-12-18,4
11839,223979,171865,2006-07-02,5
11840,169969,171865,2006-07-03,5
11841,239808,171865,2006-07-04,5
11842,83093,171865,2006-07-08,5
11843,149363,171865,2006-07-10,5
11844,80353,171865,2006-07-13,5
11845,52543,171865,2007-02-11,5
11846,89831,171865,2007-10-26,5
11847,534623,171865,2008-01-28,4
11848,125388,171865,2008-03-15,5
11849,169430,171865,2008-05-30,5
11850,143721,171865,2008-06-03,5
11851,60260,171865,2009-01-18,5
11852,383346,171865,2011-05-27,5
11853,227978,171865,2011-06-01,5
11854,1366254,401923,2009-11-30,4
11855,804550,189415,2009-07-03,3
11856,5060,189415,2009-07-10,4
11857,166642,311800,2008-07-03,5
11858,226867,311800,2012-12-28,4
11859,1535,189415,2009-07-16,4
11860,383346,273102,2007-12-26,5
11861,305531,329230,2008-10-27,5
11862,88099,329230,2009-01-01,5
11863,383346,329230,2009-01-08,5
11864,96177,329230,2009-02-10,5
11865,498271,329230,2011-11-06,5
11866,2001228701,329230,2017-08-26,5
11867,305531,216320,2007-03-25,5
11868,47907,216320,2007-04-09,5
11869,60124,12325,2002-12-03,5
11870,26512,12325,2003-02-25,5
11871,1375471,12325,2009-09-06,5
11872,351811,299299,2008-05-26,5
11873,383346,299299,2012-02-10,5
11874,930100,427585,2010-06-27,3
11875,227978,445393,2011-03-23,5
11876,194886,232663,2007-06-11,4
11877,374416,232663,2007-06-27,4
11878,130663,232663,2007-07-04,4
11879,166642,322924,2008-09-17,5
11880,330545,322924,2009-06-28,5
11881,231612,258081,2008-11-03,5
11882,383346,249513,2007-09-26,5
11883,158086,492644,2014-01-08,5
11884,162826,237481,2007-08-11,5
11885,102058,237481,2008-06-18,4
11886,58104,186110,2006-12-12,5
11887,88099,186110,2008-07-19,5
11888,383853,186110,2008-09-03,5
11889,135470,186110,2010-07-31,5
11890,514157,269392,2008-02-16,5
11891,222564,269392,2013-02-24,5
11892,431813,284372,2008-03-07,5
11893,383346,284372,2008-04-21,5
11894,496803,284372,2011-06-24,5
11895,57249,31085,2005-12-28,5
11896,411365,31085,2006-12-20,4
11897,386585,186110,2011-05-09,5
11898,65631,428320,2010-06-05,4
11899,768828,31085,2010-12-14,5
11900,17803,293334,2008-05-01,4
11901,383853,382869,2009-08-08,5
11902,126104,8863,2005-08-20,3
11903,369715,272560,2008-01-22,5
11904,327115,272560,2008-04-09,5
11905,135470,272560,2009-11-02,4
11906,282678,272560,2009-12-22,5
11907,383346,89269,2011-01-09,4
11908,52282,95096,2004-10-31,5
11909,58104,95096,2005-05-24,4
11910,314825,95096,2007-06-25,5
11911,578027,95096,2007-09-25,5
11912,538524,95096,2007-10-07,4
11913,464080,95096,2009-05-06,5
11914,576273,95096,2012-07-22,5
11915,182010,137463,2006-07-15,5
11916,440324,137463,2013-01-26,5
11917,14112,198711,2006-12-02,5
11918,54678,198711,2006-12-02,5
11919,141293,198711,2006-12-09,5
11920,383346,198711,2007-12-11,4
11921,17803,198711,2008-02-05,5
11922,498271,198711,2011-12-05,5
11923,43083,198711,2011-12-08,4
11924,86512,32686,2003-08-09,5
11925,54678,32686,2004-02-21,5
11926,283390,32686,2007-02-12,5
11927,1133190,32686,2012-07-26,5
11928,1072593,423963,2010-06-10,5
11929,527607,423963,2010-06-13,5
11930,383346,375019,2009-11-19,5
11931,663997,375019,2010-02-17,5
11932,841835,375019,2010-03-19,5
11933,654921,375019,2011-07-01,0
11934,80998,290008,2008-11-27,5
11935,383346,290008,2008-12-01,5
11936,209747,290008,2009-01-10,5
11937,37449,174212,2006-08-06,5
11938,8688,174212,2006-09-26,5
11939,124249,174212,2007-08-31,4
11940,2812082,495408,2013-05-05,5
11941,58104,347355,2010-01-14,5
11942,174096,347355,2010-01-14,5
11943,43083,371425,2011-12-19,4
11944,527607,184628,2012-02-13,5
11945,52448,29105,2003-02-09,5
11946,340130,133559,2006-11-09,5
11947,217621,52399,2005-08-29,5
11948,230157,52399,2005-09-28,5
11949,19135,292706,2014-02-28,5
11950,324390,255840,2007-10-03,5
11951,383346,255840,2007-10-07,5
11952,498271,255840,2010-11-16,4
11953,208125,209715,2010-06-17,0
11954,351811,209715,2007-02-13,5
11955,135470,209715,2007-05-29,5
11956,353579,209715,2007-06-06,5
11957,335614,209715,2007-06-17,5
11958,246844,209715,2007-06-22,5
11959,61660,209715,2007-06-22,5
11960,383346,209715,2007-07-01,5
11961,125388,209715,2007-08-25,5
11962,312208,209715,2008-01-26,5
11963,26512,209715,2009-02-14,5
11964,177933,209715,2009-04-12,5
11965,452355,209715,2009-05-13,5
11966,269521,209715,2009-05-30,5
11967,58104,116786,2005-05-17,4
11968,104295,187169,2008-01-02,0
11969,350938,187169,2010-05-04,5
11970,383346,257357,2007-10-17,4
11971,169430,257357,2008-10-22,3
11972,1885389,373173,2011-04-16,4
11973,1973384,373173,2011-08-02,5
11974,2690430,373173,2017-06-04,5
11975,2001584677,373173,2017-07-21,4
11976,382071,251257,2007-10-14,5
11977,699958,14124,2007-12-23,4
11978,865936,245389,2013-05-01,4
11979,85573,359323,2009-03-07,5
11980,41984,359323,2009-06-18,5
11981,498271,260642,2011-08-19,5
11982,424680,55094,2007-05-12,5
11983,58104,91522,2004-12-02,4
11984,233308,91522,2006-11-18,5
11985,57042,91522,2009-12-31,2
11986,186070,181212,2006-08-14,5
11987,370972,143443,2006-11-03,5
11988,281399,207386,2007-05-25,5
11989,422893,207386,2007-12-31,4
11990,47559,59068,2003-05-04,5
11991,431813,304854,2008-06-04,5
11992,169969,59068,2006-06-04,5
11993,143721,229984,2007-06-18,5
11994,150281,229984,2007-06-21,5
11995,102058,229984,2007-06-23,2
11996,226863,229984,2010-06-04,4
11997,88099,229984,2010-06-05,4
11998,599450,229984,2010-06-06,5
11999,135470,229984,2010-12-31,0
12000,383346,304854,2008-07-10,4
12001,220348,501171,2013-06-21,5
12002,2585084,501171,2013-06-21,5
12003,1925885,501171,2013-06-21,4
12004,128473,501171,2013-06-22,5
12005,383346,501171,2013-08-05,4
12006,61569,312178,2008-09-03,5
12007,4470,8822,2001-11-29,5
12008,416807,8821,2007-06-24,5
12009,128473,215640,2007-03-20,5
12010,394077,215640,2007-05-04,5
12011,80353,215640,2007-05-25,5
12012,219318,215640,2007-05-26,4
12013,58104,215640,2007-06-08,4
12014,422893,215640,2007-07-16,4
12015,288218,215640,2007-10-18,4
12016,230860,215640,2008-03-23,4
12017,33159,215640,2008-11-10,4
12018,140132,215640,2009-03-27,4
12019,719313,215640,2009-05-18,4
12020,37449,215640,2009-05-22,5
12021,178427,215640,2012-08-04,5
12022,107135,215640,2012-08-08,5
12023,58104,245508,2007-09-06,5
12024,347595,245508,2008-08-02,5
12025,107135,430397,2012-08-06,5
12026,37636,31916,2002-09-20,5
12027,73768,31916,2003-07-19,5
12028,298534,31916,2006-03-03,5
12029,193912,31916,2007-02-25,5
12030,43083,31916,2010-05-15,4
12031,350938,427192,2010-05-30,5
12032,383346,427192,2010-11-08,5
12033,242766,505619,2013-08-25,5
12034,526666,505619,2013-08-26,5
12035,539686,505619,2013-08-30,5
12036,227978,505619,2013-09-06,5
12037,1179225,505619,2014-04-22,5
12038,157425,65903,2008-08-17,4
12039,296027,250166,2007-09-27,5
12040,8688,250166,2007-10-31,4
12041,422893,250166,2007-11-19,4
12042,431813,303714,2008-09-06,5
12043,788282,303714,2008-12-05,5
12044,823941,298166,2008-04-23,5
12045,831240,298166,2008-05-10,5
12046,847863,298166,2008-05-27,5
12047,1093331,298166,2009-07-01,0
12048,1662325,298166,2010-08-06,0
12049,209747,417846,2010-05-10,5
12050,80353,417846,2010-06-10,5
12051,865936,468558,2012-01-01,5
12052,80353,279304,2008-05-29,5
12053,383346,279304,2008-05-30,5
12054,526666,384476,2009-08-23,5
12055,96177,384476,2009-09-15,5
12056,383346,384476,2011-05-27,5
12057,204024,334957,2010-12-26,5
12058,1925885,532734,2017-07-24,5
12059,498271,96903,2011-05-23,5
12060,383346,96903,2011-07-18,5
12061,429217,274360,2008-01-07,5
12062,89831,274360,2008-02-24,5
12063,452940,274360,2008-04-05,5
12064,599450,274360,2008-08-19,5
12065,88099,274360,2009-01-16,5
12066,97073,274360,2009-03-15,5
12067,465829,8837,2009-03-02,5
12068,26416,8823,2002-04-05,5
12069,59064,8823,2003-04-19,5
12070,49163,8823,2003-05-28,5
12071,58104,315657,2008-07-26,5
12072,282678,315657,2008-08-14,5
12073,131674,315657,2008-09-07,4
12074,227978,315657,2008-10-23,5
12075,61660,315657,2008-12-19,4
12076,60992,315657,2009-02-01,5
12077,30716,8823,2003-05-31,5
12078,101823,8823,2004-01-11,4
12079,1535,8823,2005-06-15,5
12080,169969,8823,2007-03-10,5
12081,520150,8823,2007-07-26,4
12082,58104,8823,2009-11-16,5
12083,422893,173982,2007-06-22,5
12084,463202,173982,2007-06-27,5
12085,465056,173982,2007-09-24,5
12086,8688,173982,2007-12-10,5
12087,383346,173982,2008-07-13,4
12088,209747,173982,2008-09-10,5
12089,498271,438767,2010-11-01,5
12090,720912,438767,2010-12-29,5
12091,130663,438767,2011-03-23,5
12092,383346,438767,2011-10-03,5
12093,107583,364400,2009-12-31,5
12094,357358,269801,2008-02-15,5
12095,840341,269801,2008-05-15,5
12096,318262,269801,2014-08-12,4
12097,422893,161807,2009-05-14,4
12098,43642,192597,2006-10-30,5
12099,628785,192597,2007-12-17,5
12100,60992,192597,2008-03-29,5
12101,520150,192597,2008-04-18,5
12102,546010,236433,2014-05-28,0
12103,1329782,172000,2010-01-23,5
12104,88099,95291,2007-05-26,5
12105,220166,95291,2007-05-27,5
12106,337668,95291,2008-01-27,5
12107,269480,372860,2009-05-29,5
12108,135470,372860,2009-05-30,4
12109,463202,372860,2009-06-05,4
12110,1098223,345237,2008-12-26,5
12111,268185,345237,2010-01-28,5
12112,362983,345237,2012-08-30,5
12113,72424,40509,2003-06-08,5
12114,60222,40509,2003-08-04,5
12115,51011,40509,2004-06-04,5
12116,222564,40509,2006-08-01,4
12117,262357,293870,2008-07-25,5
12118,498271,293870,2008-08-12,5
12119,383346,293870,2008-10-05,5
12120,209747,293870,2008-11-07,5
12121,50509,293870,2009-07-04,5
12122,226863,293870,2009-09-05,5
12123,284180,293870,2009-11-24,5
12124,526666,293870,2010-09-02,5
12125,179133,293870,2010-10-24,5
12126,1072593,293870,2011-10-26,5
12127,204024,293870,2014-04-20,5
12128,169430,188019,2007-01-23,5
12129,324390,334809,2009-03-31,5
12130,227978,334809,2009-04-05,5
12131,678857,334809,2009-05-03,5
12132,278516,167748,2006-10-11,5
12133,1102620,167748,2009-01-03,5
12134,1800061374,167748,2014-01-19,5
12135,464080,418422,2010-04-29,3
12136,566476,384168,2009-08-06,5
12137,408454,384168,2009-08-21,5
12138,954555,384168,2009-09-16,5
12139,1405963,384168,2010-02-09,5
12140,1546977,384168,2010-02-09,4
12141,1535,384168,2013-08-07,5
12142,2191465,384168,2015-07-08,5
12143,232570,129661,2005-07-31,5
12144,222564,129661,2007-04-27,5
12145,329618,129661,2007-07-19,5
12146,526666,465624,2012-06-05,5
12147,61660,174274,2006-06-24,5
12148,149363,174274,2006-06-26,5
12149,276833,174274,2006-06-28,5
12150,296809,174274,2006-06-30,5
12151,199213,174274,2006-07-01,4
12152,257993,174274,2006-07-01,5
12153,288218,174274,2006-07-03,5
12154,211184,174274,2006-07-11,5
12155,169969,174274,2006-07-11,5
12156,8688,174274,2006-09-28,5
12157,248023,174274,2007-04-24,5
12158,520150,174274,2007-07-11,5
12159,177443,440307,2011-12-31,5
12160,463763,471040,2012-01-02,0
12161,226863,471040,2012-05-27,5
12162,4470,308774,2008-07-01,5
12163,329769,180696,2007-06-07,5
12164,128473,458189,2011-10-19,5
12165,107583,458189,2012-12-28,5
12166,230860,180696,2008-03-01,5
12167,452940,180696,2008-03-01,5
12168,182010,180696,2008-03-02,5
12169,157425,180696,2008-03-20,5
12170,131674,180696,2008-06-10,5
12171,130663,180696,2008-12-08,5
12172,383346,180696,2011-02-22,5
12173,65502,180696,2011-06-01,5
12174,2005150,180696,2011-09-24,5
12175,2001562875,180696,2017-05-31,0
12176,1105991,471040,2012-08-03,5
12177,527607,471040,2012-09-03,5
12178,2001243664,471040,2016-11-13,5
12179,852554,455490,2012-10-22,5
12180,281399,303717,2009-02-05,0
12181,195589,365438,2010-07-12,5
12182,324390,266057,2007-11-28,5
12183,61660,266057,2007-12-07,5
12184,8688,266057,2007-12-17,5
12185,55380,146259,2005-12-28,5
12186,51224,146259,2006-12-14,5
12187,390058,146259,2007-03-09,5
12188,465658,146259,2008-08-03,5
12189,80353,504734,2013-07-31,5
12190,383346,504734,2013-08-05,5
12191,492343,245414,2007-12-13,5
12192,302293,133559,2007-08-12,5
12193,369405,133559,2007-11-22,5
12194,1379724,133559,2009-10-16,5
12195,169969,157690,2006-10-23,5
12196,179232,179495,2006-07-27,5
12197,89831,179495,2006-08-04,5
12198,17803,179495,2006-08-06,5
12199,141293,179495,2006-08-16,4
12200,43083,179495,2008-06-23,4
12201,340994,179495,2011-06-24,4
12202,327584,174277,2006-06-22,4
12203,296027,174277,2007-08-07,5
12204,746591,174277,2008-01-30,3
12205,383346,174277,2008-09-17,5
12206,2002103535,174277,2018-04-08,0
12207,2002194479,174277,2018-06-22,5
12208,383346,369105,2009-05-16,5
12209,1072593,369105,2012-03-07,5
12210,383346,430354,2011-01-15,4
12211,1072593,430354,2011-03-02,5
12212,452940,430354,2011-05-27,5
12213,226863,430354,2011-07-28,4
12214,179133,430354,2012-03-31,5
12215,227978,430354,2012-07-20,4
12216,37449,377956,2010-04-29,5
12217,169430,377956,2011-10-10,5
12218,50509,377956,2011-11-16,5
12219,27783,42670,2002-11-24,5
12220,296027,248969,2007-09-05,5
12221,351811,248969,2007-10-25,5
12222,130663,268413,2007-12-20,5
12223,431813,268413,2007-12-28,5
12224,74281,268413,2007-12-31,5
12225,422893,232918,2007-06-27,3
12226,55221,215087,2009-07-15,5
12227,169430,232918,2007-06-09,5
12228,58104,232918,2007-06-10,5
12229,288218,232918,2007-07-02,5
12230,107135,232918,2007-07-05,5
12231,416985,232918,2010-05-24,5
12232,143721,232918,2010-05-25,5
12233,930100,232918,2010-05-30,5
12234,803511,232918,2010-05-30,5
12235,386585,232918,2010-06-01,5
12236,211184,232918,2010-06-02,5
12237,498271,232918,2010-12-28,5
12238,383346,232918,2011-08-20,5
12239,1365025,232918,2012-02-09,5
12240,296027,232918,2012-07-27,4
12241,705251,232918,2012-07-27,4
12242,542159,232918,2013-07-20,5
12243,296809,232918,2013-07-21,5
12244,480195,232918,2013-07-23,5
12245,50969,232918,2014-08-21,4
12246,227978,232918,2014-08-21,5
12247,128473,232918,2014-08-27,5
12248,1680722,232918,2014-09-18,5
12249,157425,232918,2015-08-27,5
12250,171790,372782,2009-06-01,5
12251,452355,372782,2009-07-28,5
12252,185597,55917,2005-01-06,5
12253,70793,55917,2009-12-08,5
12254,1399630,55917,2009-12-11,5
12255,194642,55917,2010-03-10,4
12256,869532,352833,2009-04-14,5
12257,174096,352833,2010-01-23,5
12258,463435,352833,2010-04-12,5
12259,169430,352833,2010-07-09,0
12260,498271,352833,2011-02-27,5
12261,28177,383519,2009-08-11,5
12262,679953,459235,2011-07-21,5
12263,135470,459235,2012-01-07,5
12264,10649,15666,2002-03-06,5
12265,131674,190067,2008-05-05,5
12266,538524,190067,2008-11-04,5
12267,61660,190067,2009-06-11,5
12268,599450,190067,2009-06-13,5
12269,149363,190067,2009-06-14,5
12270,724631,190067,2012-07-23,5
12271,526666,190067,2012-07-31,5
12272,465056,250192,2007-09-15,5
12273,88099,250192,2007-10-12,5
12274,724631,483258,2012-07-21,4
12275,383346,483258,2012-07-24,5
12276,1925885,483258,2015-08-14,5
12277,163112,367563,2009-09-04,1
12278,779699,367563,2010-02-02,4
12279,451456,367563,2010-09-23,4
12280,42960,29609,2002-06-05,0
12281,15572,29609,2002-10-03,4
12282,324390,216275,2007-03-30,5
12283,282678,216275,2007-05-10,5
12284,221044,216275,2007-05-21,5
12285,296027,216275,2007-08-30,5
12286,422893,216275,2007-12-31,5
12287,788940,216275,2008-03-25,1
12288,43083,216275,2010-02-03,5
12289,386380,216275,2010-11-23,4
12290,169430,219520,2007-04-05,5
12291,305531,219520,2007-04-13,5
12292,47559,219520,2007-04-15,5
12293,383346,219520,2007-10-29,5
12294,176615,219520,2007-11-23,5
12295,69838,59742,2003-04-20,5
12296,59064,59742,2004-11-14,4
12297,209255,59742,2007-02-04,5
12298,422893,59742,2007-04-30,5
12299,145352,59742,2007-05-26,5
12300,199792,59742,2007-05-26,4
12301,192581,59742,2007-05-27,5
12302,2310,59742,2007-05-28,5
12303,368609,59742,2007-05-30,4
12304,383346,59742,2008-04-16,5
12305,383346,246849,2007-10-22,4
12306,383346,259902,2007-10-24,2
12307,601528,378218,2009-11-17,5
12308,195589,378218,2010-07-31,5
12309,226863,378218,2012-08-19,5
12310,305531,378218,2012-08-21,5
12311,227978,378218,2012-08-23,5
12312,17803,378218,2012-08-24,5
12313,28346,70831,2006-02-15,5
12314,148715,70831,2007-02-13,5
12315,335737,214445,2007-07-17,0
12316,305531,339034,2010-02-14,5
12317,350938,339034,2010-06-13,5
12318,465056,339034,2011-07-02,5
12319,324390,359524,2009-04-19,5
12320,498271,359524,2012-03-30,5
12321,257993,238867,2007-08-22,5
12322,113509,346967,2010-02-03,5
12323,171790,346967,2010-02-01,5
12324,551498,169028,2007-10-29,5
12325,456799,169028,2008-04-09,5
12326,844444,169028,2008-06-09,5
12327,452355,169028,2009-08-16,5
12328,126440,169028,2011-08-07,5
12329,121690,184346,2006-09-15,5
12330,61660,184346,2007-02-12,5
12331,128473,184346,2007-04-28,5
12332,422893,184346,2007-05-13,4
12333,383346,184346,2008-08-21,4
12334,176615,184346,2008-12-31,5
12335,113941,184346,2009-07-06,5
12336,204024,176535,2007-12-15,5
12337,55221,176535,2006-07-08,5
12338,57222,176535,2006-07-08,5
12339,192581,176535,2006-07-10,5
12340,182010,176535,2006-07-10,5
12341,149363,176535,2006-07-12,5
12342,80353,176535,2006-07-13,5
12343,222139,176535,2006-07-13,5
12344,83093,176535,2006-07-13,5
12345,61660,176535,2006-07-13,5
12346,209983,176535,2006-07-14,5
12347,20480,176535,2006-07-14,5
12348,74652,176535,2006-07-15,5
12349,130663,176535,2006-07-15,5
12350,174711,176535,2006-07-18,5
